component,mr_group,intercept,slack,slope_basis
demand,consume:rice-brown:MMR,-0.13574,0,0.342145
demand,consume:rice-brown:MNE,-0.200436,0,0.419881
demand,consume:rice-brown:MNG,-0.172341,0,0.357741
demand,consume:rice-brown:MOZ,-0.205779,0,0.416074
demand,consume:rice-brown:MRT,-0.198316,0,0.431242
demand,consume:rice-brown:MUS,-0.220222,0,0.430517
demand,consume:rice-brown:MWI,-0.194241,0,0.41705
demand,consume:rice-brown:MYS,-0.15457,0,0.360974
demand,consume:rice-brown:NAM,-0.207907,0,0.418203
demand,consume:rice-brown:NER,-0.206444,0,0.425889
demand,consume:rice-brown:NGA,-0.182633,0,0.432225
demand,consume:rice-brown:NIC,-0.180492,0,0.413419
demand,consume:rice-brown:NLD,-0.202203,0,0.421649
demand,consume:rice-brown:NOR,-0.202166,0,0.421611
demand,consume:rice-brown:NPL,-0.146641,0,0.366086
demand,consume:rice-brown:NZL,-0.208696,0,0.415101
demand,consume:rice-brown:OMN,-0.190407,0,0.409852
demand,consume:rice-brown:PAK,-0.141727,0,0.361172
demand,consume:rice-brown:PAN,-0.178802,0,0.411728
demand,consume:rice-brown:PER,-0.163953,0,0.396879
demand,consume:rice-brown:PHL,-0.154755,0,0.361159
demand,consume:rice-brown:PNG,-0.195711,0,0.402115
demand,consume:rice-brown:POL,-0.198183,0,0.417628
demand,consume:rice-brown:PRI,-0.181405,0,0.414332
demand,consume:rice-brown:PRT,-0.184901,0,0.430688
demand,consume:rice-brown:PRY,-0.132933,0,0.363051
demand,consume:rice-brown:PSE,-0.183302,0,0.402747
demand,consume:rice-brown:ROU,-0.202068,0,0.421513
demand,consume:rice-brown:RUS,-0.142068,0,0.379417
demand,consume:rice-brown:RWA,-0.1936,0,0.408964
demand,consume:rice-brown:SAU,-0.182453,0,0.401898
demand,consume:rice-brown:SDN,-0.186791,0,0.406236
demand,consume:rice-brown:SEN,-0.197995,0,0.430922
demand,consume:rice-brown:SLB,-0.200222,0,0.406627
demand,consume:rice-brown:SLE,-0.19734,0,0.430267
demand,consume:rice-brown:SLV,-0.183044,0,0.415971
demand,consume:rice-brown:SOM,-0.20033,0,0.415694
demand,consume:rice-brown:SRB,-0.200301,0,0.419747
demand,consume:rice-brown:SSD,-0.191968,0,0.407331
demand,consume:rice-brown:STP,-0.203723,0,0.436649
demand,consume:rice-brown:SUR,-0.141207,0,0.374133
demand,consume:rice-brown:SVK,-0.198094,0,0.41754
demand,consume:rice-brown:SVN,-0.19784,0,0.417285
demand,consume:rice-brown:SWE,-0.201414,0,0.42086
demand,consume:rice-brown:SWZ,-0.207263,0,0.417559
demand,consume:rice-brown:SYR,-0.18531,0,0.404756
demand,consume:rice-brown:TCD,-0.200201,0,0.415565
demand,consume:rice-brown:TGO,-0.195878,0,0.428805
demand,consume:rice-brown:THA,-0.139856,0,0.34626
demand,consume:rice-brown:TJK,-0.162121,0,0.38165
demand,consume:rice-brown:TKM,-0.165031,0,0.396221
demand,consume:rice-brown:TLS,-0.194348,0,0.400753
demand,consume:rice-brown:TTO,-0.183331,0,0.416257
demand,consume:rice-brown:TUN,-0.203194,0,0.422639
demand,consume:rice-brown:TUR,-0.167483,0,0.407655
demand,consume:rice-brown:TWN,-0.155158,0,0.361562
demand,consume:rice-brown:TZA,-0.178929,0,0.394293
demand,consume:rice-brown:UGA,-0.192028,0,0.407392
demand,consume:rice-brown:UKR,-0.20583,0,0.425276
demand,consume:rice-brown:URY,-0.135225,0,0.365343
demand,consume:rice-brown:USA,-0.142946,0,0.375873
demand,consume:rice-brown:UZB,-0.163784,0,0.397468
demand,consume:rice-brown:VEN,-0.181595,0,0.414521
demand,consume:rice-brown:VNM,-0.143169,0,0.349573
demand,consume:rice-brown:VUT,-0.2025,0,0.408904
demand,consume:rice-brown:YEM,-0.187709,0,0.407154
demand,consume:rice-brown:ZAF,-0.208757,0,0.419053
demand,consume:rice-brown:ZMB,-0.204863,0,0.415159
demand,consume:rice-brown:ZWE,-0.201906,0,0.412202
demand,consume:rice-white:AFG,-0.175593,0,0.424083
demand,consume:rice-white:AGO,-0.229672,0,0.467801
demand,consume:rice-white:ALB,-0.221254,0,0.469743
demand,consume:rice-white:ARE,-0.206693,0,0.455182
demand,consume:rice-white:ARG,-0.148957,0,0.409532
demand,consume:rice-white:ARM,-0.193613,0,0.442239
demand,consume:rice-white:ASM,-0.260017,0,0.523772
demand,consume:rice-white:ATG,-0.200866,0,0.464621
demand,consume:rice-white:AUS,-0.201508,0,0.435231
demand,consume:rice-white:AUT,-0.216272,0,0.464762
demand,consume:rice-white:AZE,-0.192094,0,0.44072
demand,consume:rice-white:BDI,-0.199426,0,0.443294
demand,consume:rice-white:BEL,-0.222479,0,0.470969
demand,consume:rice-white:BEN,-0.214765,0,0.47852
demand,consume:rice-white:BFA,-0.210881,0,0.474636
demand,consume:rice-white:BGD,-0.155261,0,0.40375
demand,consume:rice-white:BGR,-0.205683,0,0.454173
demand,consume:rice-white:BHS,-0.200767,0,0.464522
demand,consume:rice-white:BIH,-0.218545,0,0.467035
demand,consume:rice-white:BLR,-0.223717,0,0.472206
demand,consume:rice-white:BLZ,-0.179105,0,0.464684
demand,consume:rice-white:BOL,-0.158692,0,0.418909
demand,consume:rice-white:BRA,-0.162177,0,0.425932
demand,consume:rice-white:BRB,-0.201601,0,0.465356
demand,consume:rice-white:BRN,-0.16831,0,0.402032
demand,consume:rice-white:BTN,-0.170384,0,0.418874
demand,consume:rice-white:BWA,-0.224294,0,0.462422
demand,consume:rice-white:CAF,-0.212772,0,0.45664
demand,consume:rice-white:CAN,-0.195811,0,0.459566
demand,consume:rice-white:CHE,-0.220219,0,0.468709
demand,consume:rice-white:CHL,-0.158264,0,0.418839
demand,consume:rice-white:CHN,-0.183846,0,0.382549
demand,consume:rice-white:CIV,-0.214455,0,0.47821
demand,consume:rice-white:CMR,-0.218011,0,0.461878
demand,consume:rice-white:COD,-0.213648,0,0.457516
demand,consume:rice-white:COG,-0.216958,0,0.460826
demand,consume:rice-white:COL,-0.188204,0,0.462387
demand,consume:rice-white:COM,-0.2334,0,0.471529
demand,consume:rice-white:CPV,-0.224328,0,0.488083
demand,consume:rice-white:CRI,-0.197162,0,0.460917
demand,consume:rice-white:CUB,-0.198884,0,0.462639
demand,consume:rice-white:CYP,-0.203388,0,0.451877
demand,consume:rice-white:CZE,-0.214627,0,0.463116
demand,consume:rice-white:DEU,-0.218279,0,0.466768
demand,consume:rice-white:DJI,-0.207235,0,0.455724
demand,consume:rice-white:DNK,-0.219769,0,0.468258
demand,consume:rice-white:DOM,-0.186446,0,0.449187
demand,consume:rice-white:DZA,-0.220307,0,0.468796
demand,consume:rice-white:ECU,-0.193505,0,0.467688
demand,consume:rice-white:EGY,-0.20031,0,0.4488
demand,consume:rice-white:ERI,-0.203293,0,0.451782
demand,consume:rice-white:ESP,-0.204419,0,0.452909
demand,consume:rice-white:EST,-0.223163,0,0.471652
demand,consume:rice-white:ETH,-0.216223,0,0.460091
demand,consume:rice-white:FIN,-0.225176,0,0.473665
demand,consume:rice-white:FJI,-0.228919,0,0.462641
demand,consume:rice-white:FRA,-0.224306,0,0.472795
demand,consume:rice-white:GAB,-0.219258,0,0.463126
demand,consume:rice-white:GBR,-0.228235,0,0.476725
demand,consume:rice-white:GEO,-0.193954,0,0.44258
demand,consume:rice-white:GHA,-0.214366,0,0.478121
demand,consume:rice-white:GIN,-0.203434,0,0.478683
demand,consume:rice-white:GMB,-0.217716,0,0.481471
demand,consume:rice-white:GNB,-0.217442,0,0.481197
demand,consume:rice-white:GNQ,-0.219764,0,0.463632
demand,consume:rice-white:GRC,-0.204893,0,0.453382
demand,consume:rice-white:GRD,-0.200037,0,0.463792
demand,consume:rice-white:GTM,-0.201627,0,0.465382
demand,consume:rice-white:GUF,-0.177464,0,0.441219
demand,consume:rice-white:GUY,-0.152044,0,0.415799
demand,consume:rice-white:HND,-0.198737,0,0.462492
demand,consume:rice-white:HRV,-0.217682,0,0.466172
demand,consume:rice-white:HTI,-0.19625,0,0.460005
demand,consume:rice-white:HUN,-0.217648,0,0.466137
demand,consume:rice-white:IDN,-0.175115,0,0.408838
demand,consume:rice-white:IND,-0.159733,0,0.414178
demand,consume:rice-white:IRL,-0.232065,0,0.480555
demand,consume:rice-white:IRN,-0.181398,0,0.445209
demand,consume:rice-white:IRQ,-0.202471,0,0.450961
demand,consume:rice-white:ISL,-0.240894,0,0.489383
demand,consume:rice-white:ISR,-0.200178,0,0.448667
demand,consume:rice-white:ITA,-0.208633,0,0.457122
demand,consume:rice-white:JAM,-0.195476,0,0.459231
demand,consume:rice-white:JOR,-0.199692,0,0.448182
demand,consume:rice-white:JPN,-0.210392,0,0.429659
demand,consume:rice-white:KAZ,-0.17585,0,0.424476
demand,consume:rice-white:KEN,-0.214271,0,0.458139
demand,consume:rice-white:KGZ,-0.173124,0,0.421709
demand,consume:rice-white:KHM,-0.152834,0,0.386556
demand,consume:rice-white:KOR,-0.188929,0,0.407498
demand,consume:rice-white:LAO,-0.152431,0,0.386153
demand,consume:rice-white:LBN,-0.201995,0,0.450485
demand,consume:rice-white:LBR,-0.216625,0,0.48038
demand,consume:rice-white:LBY,-0.225569,0,0.474059
demand,consume:rice-white:LKA,-0.146173,0,0.394663
demand,consume:rice-white:LSO,-0.229734,0,0.467863
demand,consume:rice-white:LTU,-0.221187,0,0.469676
demand,consume:rice-white:LUX,-0.22141,0,0.469899
demand,consume:rice-white:LVA,-0.222255,0,0.470745
demand,consume:rice-white:MAR,-0.227585,0,0.476075
demand,consume:rice-white:MDA,-0.223971,0,0.47246
demand,consume:rice-white:MDG,-0.234033,0,0.472162
demand,consume:rice-white:MEX,-0.170771,0,0.434526
demand,consume:rice-white:MKD,-0.207004,0,0.455493
demand,consume:rice-white:MLI,-0.205081,0,0.468836
demand,consume:rice-white:MLT,-0.226138,0,0.474627
demand,consume:rice-white:MMR,-0.146646,0,0.380369
demand,consume:rice-white:MNE,-0.219904,0,0.468393
demand,consume:rice-white:MNG,-0.18809,0,0.398029
demand,consume:rice-white:MOZ,-0.225954,0,0.464083
demand,consume:rice-white:MRT,-0.217503,0,0.481258
demand,consume:rice-white:MUS,-0.242309,0,0.480438
demand,consume:rice-white:MWI,-0.212889,0,0.465188
demand,consume:rice-white:MYS,-0.167967,0,0.40169
demand,consume:rice-white:NAM,-0.228364,0,0.466493
demand,consume:rice-white:NER,-0.226707,0,0.475197
demand,consume:rice-white:NGA,-0.199745,0,0.482372
demand,consume:rice-white:NIC,-0.197321,0,0.461076
demand,consume:rice-white:NLD,-0.221905,0,0.470395
demand,consume:rice-white:NOR,-0.221863,0,0.470352
demand,consume:rice-white:NPL,-0.158989,0,0.407478
demand,consume:rice-white:NZL,-0.229258,0,0.462981
demand,consume:rice-white:OMN,-0.208547,0,0.457037
demand,consume:rice-white:PAK,-0.153425,0,0.401914
demand,consume:rice-white:PAN,-0.195407,0,0.459162
demand,consume:rice-white:PER,-0.178592,0,0.442347
demand,consume:rice-white:PHL,-0.168177,0,0.4019
demand,consume:rice-white:PNG,-0.214554,0,0.448276
demand,consume:rice-white:POL,-0.217353,0,0.465842
demand,consume:rice-white:PRI,-0.198354,0,0.462109
demand,consume:rice-white:PRT,-0.202313,0,0.480631
demand,consume:rice-white:PRY,-0.143467,0,0.404042
demand,consume:rice-white:PSE,-0.200502,0,0.448992
demand,consume:rice-white:ROU,-0.221752,0,0.470241
demand,consume:rice-white:RUS,-0.153811,0,0.422574
demand,consume:rice-white:RWA,-0.212164,0,0.456032
demand,consume:rice-white:SAU,-0.199541,0,0.448031
demand,consume:rice-white:SDN,-0.204453,0,0.452942
demand,consume:rice-white:SEN,-0.21714,0,0.480895
demand,consume:rice-white:SLB,-0.219662,0,0.453385
demand,consume:rice-white:SLE,-0.216399,0,0.480154
demand,consume:rice-white:SLV,-0.200211,0,0.463966
demand,consume:rice-white:SOM,-0.219784,0,0.463652
demand,consume:rice-white:SRB,-0.219752,0,0.468241
demand,consume:rice-white:SSD,-0.210315,0,0.454183
demand,consume:rice-white:STP,-0.223626,0,0.487381
demand,consume:rice-white:SUR,-0.152835,0,0.416591
demand,consume:rice-white:SVK,-0.217253,0,0.465742
demand,consume:rice-white:SVN,-0.216964,0,0.465454
demand,consume:rice-white:SWE,-0.221012,0,0.469501
demand,consume:rice-white:SWZ,-0.227635,0,0.465763
demand,consume:rice-white:SYR,-0.202777,0,0.451266
demand,consume:rice-white:TCD,-0.219638,0,0.463506
demand,consume:rice-white:TGO,-0.214743,0,0.478498
demand,consume:rice-white:THA,-0.151306,0,0.385029
demand,consume:rice-white:TJK,-0.176518,0,0.425103
demand,consume:rice-white:TKM,-0.179813,0,0.441601
demand,consume:rice-white:TLS,-0.213011,0,0.446734
demand,consume:rice-white:TTO,-0.200535,0,0.46429
demand,consume:rice-white:TUN,-0.223027,0,0.471517
demand,consume:rice-white:TUR,-0.18259,0,0.45455
demand,consume:rice-white:TWN,-0.168633,0,0.402356
demand,consume:rice-white:TZA,-0.19555,0,0.439418
demand,consume:rice-white:UGA,-0.210383,0,0.454251
demand,consume:rice-white:UKR,-0.226012,0,0.474502
demand,consume:rice-white:URY,-0.146062,0,0.406637
demand,consume:rice-white:USA,-0.154806,0,0.418561
demand,consume:rice-white:UZB,-0.178401,0,0.443014
demand,consume:rice-white:VEN,-0.198569,0,0.462324
demand,consume:rice-white:VNM,-0.155057,0,0.38878
demand,consume:rice-white:VUT,-0.222241,0,0.455964
demand,consume:rice-white:YEM,-0.205492,0,0.453982
demand,consume:rice-white:ZAF,-0.229327,0,0.467456
demand,consume:rice-white:ZMB,-0.224917,0,0.463046
demand,consume:rice-white:ZWE,-0.221569,0,0.459698
demand,consume:rye:ALB,-0.140718,0,0.24274
demand,consume:rye:ARE,-0.161595,0,0.263618
demand,consume:rye:ARM,-0.148573,0,0.261913
demand,consume:rye:AUS,-0.188124,0,0.293525
demand,consume:rye:AUT,-0.13733,0,0.239132
demand,consume:rye:AZE,-0.149606,0,0.26088
demand,consume:rye:BEL,-0.141551,0,0.243574
demand,consume:rye:BGR,-0.130129,0,0.232152
demand,consume:rye:BIH,-0.138876,0,0.235141
demand,consume:rye:BLR,-0.129602,0,0.236351
demand,consume:rye:BOL,-0.131114,0,0.206998
demand,consume:rye:BRA,-0.139935,0,0.215819
demand,consume:rye:BRB,-0.153201,0,0.235825
demand,consume:rye:CAN,-0.114725,0,0.232948
demand,consume:rye:CHE,-0.140014,0,0.242037
demand,consume:rye:CHL,-0.130823,0,0.203573
demand,consume:rye:CHN,-0.148219,0,0.270779
demand,consume:rye:CYP,-0.159347,0,0.26137
demand,consume:rye:CZE,-0.135783,0,0.237806
demand,consume:rye:DEU,-0.1333,0,0.235323
demand,consume:rye:DNK,-0.132287,0,0.24173
demand,consume:rye:EGY,-0.157255,0,0.259277
demand,consume:rye:ESP,-0.157141,0,0.259164
demand,consume:rye:EST,-0.129979,0,0.232002
demand,consume:rye:FIN,-0.12861,0,0.245407
demand,consume:rye:FRA,-0.129202,0,0.231224
demand,consume:rye:GBR,-0.132014,0,0.247488
demand,consume:rye:GEO,-0.148342,0,0.262145
demand,consume:rye:GRC,-0.142403,0,0.244425
demand,consume:rye:HRV,-0.133706,0,0.235728
demand,consume:rye:HUN,-0.133729,0,0.235752
demand,consume:rye:IRL,-0.148069,0,0.250092
demand,consume:rye:IRN,-0.146554,0,0.263932
demand,consume:rye:ISL,-0.154073,0,0.256096
demand,consume:rye:ISR,-0.157164,0,0.259187
demand,consume:rye:ITA,-0.139859,0,0.241882
demand,consume:rye:JPN,-0.180253,0,0.302339
demand,consume:rye:KAZ,-0.146312,0,0.249834
demand,consume:rye:LTU,-0.131323,0,0.233345
demand,consume:rye:LUX,-0.140824,0,0.242846
demand,consume:rye:LVA,-0.130596,0,0.232619
demand,consume:rye:MAR,-0.155475,0,0.257498
demand,consume:rye:MDA,-0.129429,0,0.231452
demand,consume:rye:MKD,-0.131027,0,0.23305
demand,consume:rye:MNE,-0.139799,0,0.241822
demand,consume:rye:MOZ,-0.173945,0,0.249602
demand,consume:rye:MUS,-0.185066,0,0.260723
demand,consume:rye:NAM,-0.175584,0,0.251241
demand,consume:rye:NLD,-0.141161,0,0.243183
demand,consume:rye:NOR,-0.141132,0,0.243154
demand,consume:rye:NZL,-0.211299,0,0.3167
demand,consume:rye:OMN,-0.162856,0,0.264879
demand,consume:rye:POL,-0.13393,0,0.235953
demand,consume:rye:PRI,-0.150993,0,0.233618
demand,consume:rye:PRT,-0.158573,0,0.260596
demand,consume:rye:ROU,-0.130938,0,0.232961
demand,consume:rye:RUS,-0.150899,0,0.257071
demand,consume:rye:SDN,-0.160072,0,0.262094
demand,consume:rye:SRB,-0.132298,0,0.234321
demand,consume:rye:SVK,-0.133998,0,0.236021
demand,consume:rye:SVN,-0.137801,0,0.239823
demand,consume:rye:SWE,-0.131441,0,0.233464
demand,consume:rye:SYR,-0.147437,0,0.24946
demand,consume:rye:TJK,-0.149179,0,0.272512
demand,consume:rye:TUR,-0.145205,0,0.247227
demand,consume:rye:UKR,-0.128041,0,0.230064
demand,consume:rye:URY,-0.126129,0,0.195275
demand,consume:rye:USA,-0.12138,0,0.248511
demand,consume:rye:ZAF,-0.176238,0,0.251895
demand,consume:sesame-oil:AFG,-0.193647,0,1.10501
demand,consume:sesame-oil:ARE,-0.163388,0,1.07997
demand,consume:sesame-oil:ATG,-0.221571,0,1.1701
demand,consume:sesame-oil:AUS,-0.255505,0,1.16466
demand,consume:sesame-oil:AUT,-0.15972,0,1.09269
demand,consume:sesame-oil:BFA,-0.111013,0,1.06256
demand,consume:sesame-oil:BGD,-0.165184,0,1.09369
demand,consume:sesame-oil:BLZ,-0.213476,0,1.16929
demand,consume:sesame-oil:BRB,-0.213979,0,1.16979
demand,consume:sesame-oil:BRN,-0.187703,0,1.12114
demand,consume:sesame-oil:BTN,-0.187287,0,1.09416
demand,consume:sesame-oil:BWA,-0.137403,0,1.0726
demand,consume:sesame-oil:CAF,-0.112478,0,1.0249
demand,consume:sesame-oil:CAN,-0.273224,0,1.20861
demand,consume:sesame-oil:CHE,-0.162674,0,1.09564
demand,consume:sesame-oil:CHN,-0.234309,0,1.13097
demand,consume:sesame-oil:CRI,-0.216867,0,1.16647
demand,consume:sesame-oil:CYP,-0.150407,0,1.06699
demand,consume:sesame-oil:DEU,-0.161222,0,1.09419
demand,consume:sesame-oil:DNK,-0.162337,0,1.0953
demand,consume:sesame-oil:FIN,-0.166383,0,1.09935
demand,consume:sesame-oil:FJI,-0.304047,0,1.19528
demand,consume:sesame-oil:FRA,-0.165732,0,1.0987
demand,consume:sesame-oil:GBR,-0.168673,0,1.10164
demand,consume:sesame-oil:GRC,-0.179301,0,1.11227
demand,consume:sesame-oil:GRD,-0.212809,0,1.16862
demand,consume:sesame-oil:GTM,-0.213998,0,1.16981
demand,consume:sesame-oil:GUF,-0.216339,0,1.17215
demand,consume:sesame-oil:GUY,-0.19651,0,1.15233
demand,consume:sesame-oil:HND,-0.211835,0,1.16765
demand,consume:sesame-oil:HUN,-0.165756,0,1.09872
demand,consume:sesame-oil:IND,-0.171251,0,1.07812
demand,consume:sesame-oil:IRL,-0.171539,0,1.10451
demand,consume:sesame-oil:IRN,-0.174058,0,1.09104
demand,consume:sesame-oil:IRQ,-0.156599,0,1.07318
demand,consume:sesame-oil:ISL,-0.178146,0,1.11111
demand,consume:sesame-oil:ISR,-0.150092,0,1.06667
demand,consume:sesame-oil:ITA,-0.162504,0,1.09547
demand,consume:sesame-oil:JOR,-0.150807,0,1.06739
demand,consume:sesame-oil:JPN,-0.278718,0,1.1604
demand,consume:sesame-oil:KOR,-0.254592,0,1.14375
demand,consume:sesame-oil:LBN,-0.155607,0,1.06685
demand,consume:sesame-oil:LKA,-0.1458,0,1.04369
demand,consume:sesame-oil:LSO,-0.140593,0,1.07601
demand,consume:sesame-oil:LTU,-0.173995,0,1.10696
demand,consume:sesame-oil:LUX,-0.163565,0,1.09653
demand,consume:sesame-oil:MEX,-0.269984,0,1.2109
demand,consume:sesame-oil:MKD,-0.168871,0,1.10184
demand,consume:sesame-oil:MLT,-0.14379,0,1.09265
demand,consume:sesame-oil:MMR,-0.158836,0,1.07626
demand,consume:sesame-oil:MNG,-0.236441,0,1.12605
demand,consume:sesame-oil:MOZ,-0.128815,0,1.07889
demand,consume:sesame-oil:MUS,-0.162027,0,1.09723
demand,consume:sesame-oil:MYS,-0.187989,0,1.1159
demand,consume:sesame-oil:NGA,-0.0908008,0,1.04107
demand,consume:sesame-oil:NOR,-0.170605,0,1.10357
demand,consume:sesame-oil:NZL,-0.304635,0,1.18016
demand,consume:sesame-oil:OMN,-0.165468,0,1.08205
demand,consume:sesame-oil:PAN,-0.209932,0,1.16516
demand,consume:sesame-oil:PER,-0.19676,0,1.15257
demand,consume:sesame-oil:PHL,-0.188275,0,1.10861
demand,consume:sesame-oil:PNG,-0.292226,0,1.19611
demand,consume:sesame-oil:POL,-0.160529,0,1.0935
demand,consume:sesame-oil:PRT,-0.150522,0,1.08669
demand,consume:sesame-oil:PSE,-0.152495,0,1.06908
demand,consume:sesame-oil:SAU,-0.150029,0,1.06661
demand,consume:sesame-oil:SDN,-0.118509,0,1.03509
demand,consume:sesame-oil:SLV,-0.18073,0,1.13654
demand,consume:sesame-oil:SSD,-0.12,0,1.03571
demand,consume:sesame-oil:SUR,-0.198579,0,1.15439
demand,consume:sesame-oil:SVN,-0.160238,0,1.09321
demand,consume:sesame-oil:SWE,-0.163267,0,1.09623
demand,consume:sesame-oil:SYR,-0.150347,0,1.06693
demand,consume:sesame-oil:TCD,-0.0914552,0,1.01976
demand,consume:sesame-oil:THA,-0.163038,0,1.10363
demand,consume:sesame-oil:TTO,-0.213181,0,1.169
demand,consume:sesame-oil:TUN,-0.140301,0,1.08322
demand,consume:sesame-oil:TUR,-0.150669,0,1.06725
demand,consume:sesame-oil:TWN,-0.188899,0,1.11664
demand,consume:sesame-oil:TZA,-0.0984737,0,1.00494
demand,consume:sesame-oil:UGA,-0.12715,0,1.03586
demand,consume:sesame-oil:VEN,-0.218995,0,1.16753
demand,consume:sesame-oil:VNM,-0.173575,0,1.09943
demand,consume:sesame-oil:YEM,-0.150613,0,1.06719
demand,consume:sesame-oil:ZAF,-0.140289,0,1.07549
demand,consume:sesame-seed:AFG,-0.153201,0,0.630967
demand,consume:sesame-seed:AGO,-0.121064,0,0.612147
demand,consume:sesame-seed:ALB,-0.130121,0,0.624207
demand,consume:sesame-seed:ARE,-0.131675,0,0.614006
demand,consume:sesame-seed:ARG,-0.107947,0,0.60725
demand,consume:sesame-seed:ARM,-0.142721,0,0.624769
demand,consume:sesame-seed:ASM,-0.223064,0,0.722367
demand,consume:sesame-seed:ATG,-0.143555,0,0.644956
demand,consume:sesame-seed:AUS,-0.175919,0,0.653496
demand,consume:sesame-seed:AUT,-0.126422,0,0.620508
demand,consume:sesame-seed:AZE,-0.141594,0,0.623642
demand,consume:sesame-seed:BEL,-0.131031,0,0.625117
demand,consume:sesame-seed:BEN,-0.0957166,0,0.593537
demand,consume:sesame-seed:BFA,-0.0986005,0,0.596421
demand,consume:sesame-seed:BGD,-0.138103,0,0.626039
demand,consume:sesame-seed:BGR,-0.131374,0,0.62546
demand,consume:sesame-seed:BHS,-0.143482,0,0.644882
demand,consume:sesame-seed:BIH,-0.12811,0,0.622196
demand,consume:sesame-seed:BLR,-0.13195,0,0.626036
demand,consume:sesame-seed:BLZ,-0.143602,0,0.645003
demand,consume:sesame-seed:BOL,-0.109612,0,0.611013
demand,consume:sesame-seed:BRA,-0.114827,0,0.616228
demand,consume:sesame-seed:BRB,-0.144101,0,0.645501
demand,consume:sesame-seed:BRN,-0.154047,0,0.642448
demand,consume:sesame-seed:BTN,-0.149333,0,0.627099
demand,consume:sesame-seed:BWA,-0.11707,0,0.608153
demand,consume:sesame-seed:CAF,-0.106652,0,0.58423
demand,consume:sesame-seed:CAN,-0.157845,0,0.655666
demand,consume:sesame-seed:CHE,-0.129353,0,0.623439
demand,consume:sesame-seed:CHL,-0.110979,0,0.610283
demand,consume:sesame-seed:CHN,-0.171991,0,0.649569
demand,consume:sesame-seed:CIV,-0.103779,0,0.6016
demand,consume:sesame-seed:CMR,-0.102762,0,0.580645
demand,consume:sesame-seed:COD,-0.116694,0,0.594271
demand,consume:sesame-seed:COG,-0.119152,0,0.596729
demand,consume:sesame-seed:COL,-0.129103,0,0.630503
demand,consume:sesame-seed:COM,-0.123832,0,0.614915
demand,consume:sesame-seed:CPV,-0.11111,0,0.608931
demand,consume:sesame-seed:CRI,-0.140804,0,0.642205
demand,consume:sesame-seed:CUB,-0.142083,0,0.643484
demand,consume:sesame-seed:CYP,-0.129221,0,0.611552
demand,consume:sesame-seed:CZE,-0.1252,0,0.619286
demand,consume:sesame-seed:DEU,-0.127912,0,0.621998
demand,consume:sesame-seed:DJI,-0.132077,0,0.614409
demand,consume:sesame-seed:DNK,-0.129018,0,0.623104
demand,consume:sesame-seed:DOM,-0.140591,0,0.641992
demand,consume:sesame-seed:DZA,-0.113761,0,0.611581
demand,consume:sesame-seed:ECU,-0.145832,0,0.647233
demand,consume:sesame-seed:EGY,-0.126935,0,0.609267
demand,consume:sesame-seed:ERI,-0.115832,0,0.598164
demand,consume:sesame-seed:ESP,-0.120985,0,0.618805
demand,consume:sesame-seed:EST,-0.131538,0,0.625625
demand,consume:sesame-seed:ETH,-0.10409,0,0.581667
demand,consume:sesame-seed:FIN,-0.133033,0,0.627119
demand,consume:sesame-seed:FJI,-0.196272,0,0.673849
demand,consume:sesame-seed:FRA,-0.132388,0,0.626474
demand,consume:sesame-seed:GAB,-0.12086,0,0.598437
demand,consume:sesame-seed:GBR,-0.135305,0,0.629391
demand,consume:sesame-seed:GEO,-0.142974,0,0.625022
demand,consume:sesame-seed:GHA,-0.103713,0,0.601534
demand,consume:sesame-seed:GIN,-0.0955958,0,0.593416
demand,consume:sesame-seed:GMB,-0.0935259,0,0.591346
demand,consume:sesame-seed:GNB,-0.105997,0,0.603818
demand,consume:sesame-seed:GNQ,-0.121235,0,0.598813
demand,consume:sesame-seed:GRC,-0.131961,0,0.626047
demand,consume:sesame-seed:GRD,-0.14294,0,0.64434
demand,consume:sesame-seed:GTM,-0.14412,0,0.64552
demand,consume:sesame-seed:GUF,-0.126178,0,0.627579
demand,consume:sesame-seed:GUY,-0.126768,0,0.628169
demand,consume:sesame-seed:HND,-0.141974,0,0.643375
demand,consume:sesame-seed:HRV,-0.127469,0,0.621555
demand,consume:sesame-seed:HTI,-0.130872,0,0.641528
demand,consume:sesame-seed:HUN,-0.127444,0,0.62153
demand,consume:sesame-seed:IDN,-0.1591,0,0.647501
demand,consume:sesame-seed:IND,-0.141424,0,0.61919
demand,consume:sesame-seed:IRL,-0.138149,0,0.632235
demand,consume:sesame-seed:IRN,-0.144927,0,0.626974
demand,consume:sesame-seed:IRQ,-0.12854,0,0.610872
demand,consume:sesame-seed:ISL,-0.144705,0,0.638791
demand,consume:sesame-seed:ISR,-0.126837,0,0.609168
demand,consume:sesame-seed:ITA,-0.129184,0,0.62327
demand,consume:sesame-seed:JAM,-0.139552,0,0.640953
demand,consume:sesame-seed:JOR,-0.126477,0,0.608808
demand,consume:sesame-seed:JPN,-0.185294,0,0.669192
demand,consume:sesame-seed:KAZ,-0.145191,0,0.627238
demand,consume:sesame-seed:KEN,-0.105539,0,0.583117
demand,consume:sesame-seed:KGZ,-0.158552,0,0.638313
demand,consume:sesame-seed:KHM,-0.147868,0,0.636269
demand,consume:sesame-seed:KOR,-0.175766,0,0.653343
demand,consume:sesame-seed:LAO,-0.148167,0,0.636568
demand,consume:sesame-seed:LBN,-0.128187,0,0.610518
