component,mr_group,intercept,slack,slope_basis
demand,consume:carrot:NER,-0.0328354,0,0.54055
demand,consume:carrot:NGA,-0.0323786,0,0.540093
demand,consume:carrot:NIC,-0.0372971,0,0.547538
demand,consume:carrot:NLD,-0.0174838,0,0.527765
demand,consume:carrot:NOR,-0.0285125,0,0.528618
demand,consume:carrot:NPL,-0.0148675,0,0.544911
demand,consume:carrot:NZL,-0.0103521,0,0.537454
demand,consume:carrot:OMN,-0.0313027,0,0.537297
demand,consume:carrot:PAK,-0.0277493,0,0.539672
demand,consume:carrot:PAN,-0.0388397,0,0.549081
demand,consume:carrot:PER,-0.0284079,0,0.54609
demand,consume:carrot:PHL,-0.0238532,0,0.552632
demand,consume:carrot:PNG,-0.0227742,0,0.549876
demand,consume:carrot:POL,-0.0238823,0,0.523987
demand,consume:carrot:PRI,-0.0406419,0,0.550582
demand,consume:carrot:PRT,-0.0220785,0,0.53236
demand,consume:carrot:PRY,-0.027497,0,0.559075
demand,consume:carrot:PSE,-0.030459,0,0.532284
demand,consume:carrot:ROU,-0.0263016,0,0.526407
demand,consume:carrot:RUS,-0.00567342,0,0.542287
demand,consume:carrot:RWA,-0.0357571,0,0.540421
demand,consume:carrot:SAU,-0.0303296,0,0.536324
demand,consume:carrot:SDN,-0.0309073,0,0.536901
demand,consume:carrot:SEN,-0.0310701,0,0.538784
demand,consume:carrot:SLB,-0.0204686,0,0.54757
demand,consume:carrot:SLE,-0.0308424,0,0.538557
demand,consume:carrot:SLV,-0.0376249,0,0.547866
demand,consume:carrot:SOM,-0.0308342,0,0.536828
demand,consume:carrot:SRB,-0.0243221,0,0.525763
demand,consume:carrot:SSD,-0.0364365,0,0.5411
demand,consume:carrot:STP,-0.0377763,0,0.54244
demand,consume:carrot:SUR,-0.0405558,0,0.550496
demand,consume:carrot:SVK,-0.025396,0,0.525501
demand,consume:carrot:SVN,-0.0262253,0,0.52633
demand,consume:carrot:SWE,-0.0280051,0,0.52811
demand,consume:carrot:SWZ,-0.0288364,0,0.547393
demand,consume:carrot:SYR,-0.029346,0,0.531171
demand,consume:carrot:TCD,-0.0384121,0,0.543076
demand,consume:carrot:TGO,-0.0309522,0,0.538667
demand,consume:carrot:THA,-0.0181971,0,0.55146
demand,consume:carrot:TJK,-0.0260247,0,0.534846
demand,consume:carrot:TKM,-0.0260388,0,0.537962
demand,consume:carrot:TLS,-0.0261147,0,0.555988
demand,consume:carrot:TTO,-0.0382991,0,0.548239
demand,consume:carrot:TUN,-0.0163775,0,0.526659
demand,consume:carrot:TUR,-0.0274185,0,0.53236
demand,consume:carrot:TWN,-0.0167852,0,0.553399
demand,consume:carrot:TZA,-0.0375468,0,0.54221
demand,consume:carrot:UGA,-0.0360746,0,0.540738
demand,consume:carrot:UKR,-0.0220743,0,0.522179
demand,consume:carrot:URY,-0.022965,0,0.558065
demand,consume:carrot:USA,-0.0462973,0,0.556538
demand,consume:carrot:UZB,-0.0239405,0,0.535863
demand,consume:carrot:VEN,-0.0393169,0,0.549257
demand,consume:carrot:VNM,-0.0220751,0,0.550854
demand,consume:carrot:VUT,-0.0191559,0,0.546258
demand,consume:carrot:YEM,-0.0288553,0,0.534849
demand,consume:carrot:ZAF,-0.0234353,0,0.548564
demand,consume:carrot:ZMB,-0.0289316,0,0.547489
demand,consume:carrot:ZWE,-0.0261069,0,0.544664
demand,consume:cassava:AFG,-0.248843,0,0.318004
demand,consume:cassava:AGO,-0.2287,0,0.33687
demand,consume:cassava:ARE,-0.250734,0,0.326443
demand,consume:cassava:ARG,-0.218688,0,0.286465
demand,consume:cassava:ASM,-0.270703,0,0.335465
demand,consume:cassava:ATG,-0.240202,0,0.305622
demand,consume:cassava:AUS,-0.244774,0,0.313934
demand,consume:cassava:AUT,-0.245161,0,0.336467
demand,consume:cassava:BDI,-0.24031,0,0.333172
demand,consume:cassava:BEL,-0.241619,0,0.334176
demand,consume:cassava:BEN,-0.217435,0,0.309946
demand,consume:cassava:BFA,-0.219369,0,0.312231
demand,consume:cassava:BGD,-0.234288,0,0.303448
demand,consume:cassava:BHS,-0.248465,0,0.313885
demand,consume:cassava:BLZ,-0.245062,0,0.310482
demand,consume:cassava:BOL,-0.220299,0,0.2945
demand,consume:cassava:BRA,-0.220507,0,0.285927
demand,consume:cassava:BRB,-0.238255,0,0.303675
demand,consume:cassava:BRN,-0.224762,0,0.293923
demand,consume:cassava:BTN,-0.235777,0,0.304937
demand,consume:cassava:BWA,-0.240861,0,0.333014
demand,consume:cassava:CAF,-0.232631,0,0.332418
demand,consume:cassava:CAN,-0.265138,0,0.330558
demand,consume:cassava:CHE,-0.242137,0,0.334693
demand,consume:cassava:CHL,-0.224358,0,0.28912
demand,consume:cassava:CHN,-0.226793,0,0.292087
demand,consume:cassava:CIV,-0.220496,0,0.317087
demand,consume:cassava:CMR,-0.230647,0,0.32351
demand,consume:cassava:COD,-0.238571,0,0.331434
demand,consume:cassava:COG,-0.23986,0,0.332723
demand,consume:cassava:COL,-0.242241,0,0.307661
demand,consume:cassava:COM,-0.24362,0,0.335774
demand,consume:cassava:CPV,-0.229824,0,0.322686
demand,consume:cassava:CRI,-0.239092,0,0.304512
demand,consume:cassava:CUB,-0.239,0,0.312089
demand,consume:cassava:CYP,-0.248857,0,0.326397
demand,consume:cassava:DJI,-0.245895,0,0.321604
demand,consume:cassava:DOM,-0.242277,0,0.307697
demand,consume:cassava:ECU,-0.226116,0,0.299014
demand,consume:cassava:EGY,-0.25218,0,0.329721
demand,consume:cassava:ERI,-0.245516,0,0.321225
demand,consume:cassava:EST,-0.24766,0,0.338966
demand,consume:cassava:ETH,-0.248034,0,0.323744
demand,consume:cassava:FJI,-0.242225,0,0.326623
demand,consume:cassava:FRA,-0.239731,0,0.332288
demand,consume:cassava:GAB,-0.230826,0,0.334224
demand,consume:cassava:GBR,-0.242095,0,0.334651
demand,consume:cassava:GHA,-0.217699,0,0.310562
demand,consume:cassava:GIN,-0.22038,0,0.316817
demand,consume:cassava:GMB,-0.217273,0,0.309568
demand,consume:cassava:GNB,-0.225486,0,0.318348
demand,consume:cassava:GNQ,-0.241923,0,0.334785
demand,consume:cassava:GRD,-0.237211,0,0.302631
demand,consume:cassava:GTM,-0.245779,0,0.311199
demand,consume:cassava:GUF,-0.241837,0,0.307257
demand,consume:cassava:GUY,-0.232328,0,0.297749
demand,consume:cassava:HND,-0.244315,0,0.309735
demand,consume:cassava:HTI,-0.248267,0,0.313687
demand,consume:cassava:IDN,-0.239129,0,0.30829
demand,consume:cassava:IND,-0.234717,0,0.303878
demand,consume:cassava:ISL,-0.249046,0,0.341602
demand,consume:cassava:ISR,-0.248616,0,0.326157
demand,consume:cassava:ITA,-0.246522,0,0.337827
demand,consume:cassava:JAM,-0.246099,0,0.311519
demand,consume:cassava:JOR,-0.248135,0,0.325676
demand,consume:cassava:JPN,-0.242932,0,0.308225
demand,consume:cassava:KEN,-0.242943,0,0.335805
demand,consume:cassava:KHM,-0.217693,0,0.286853
demand,consume:cassava:KOR,-0.238482,0,0.303776
demand,consume:cassava:LAO,-0.216563,0,0.284218
demand,consume:cassava:LBN,-0.247625,0,0.325166
demand,consume:cassava:LBR,-0.225288,0,0.31815
demand,consume:cassava:LKA,-0.240089,0,0.309249
demand,consume:cassava:MDG,-0.243366,0,0.33552
demand,consume:cassava:MEX,-0.252298,0,0.317718
demand,consume:cassava:MLI,-0.218325,0,0.311187
demand,consume:cassava:MLT,-0.248156,0,0.339462
demand,consume:cassava:MMR,-0.22679,0,0.305854
demand,consume:cassava:MNE,-0.244356,0,0.335662
demand,consume:cassava:MNG,-0.238933,0,0.304226
demand,consume:cassava:MOZ,-0.238789,0,0.330942
demand,consume:cassava:MUS,-0.24849,0,0.340644
demand,consume:cassava:MWI,-0.232876,0,0.325029
demand,consume:cassava:MYS,-0.224496,0,0.293656
demand,consume:cassava:NAM,-0.24377,0,0.335923
demand,consume:cassava:NER,-0.228649,0,0.321511
demand,consume:cassava:NGA,-0.216367,0,0.320659
demand,consume:cassava:NIC,-0.240746,0,0.306166
demand,consume:cassava:NLD,-0.242359,0,0.334916
demand,consume:cassava:NPL,-0.235704,0,0.304865
demand,consume:cassava:NZL,-0.262622,0,0.331782
demand,consume:cassava:OMN,-0.250337,0,0.326046
demand,consume:cassava:PAK,-0.251388,0,0.320548
demand,consume:cassava:PAN,-0.247799,0,0.313219
demand,consume:cassava:PER,-0.224734,0,0.29579
demand,consume:cassava:PHL,-0.221271,0,0.295203
demand,consume:cassava:PNG,-0.260225,0,0.329386
demand,consume:cassava:PRI,-0.241046,0,0.306466
demand,consume:cassava:PRY,-0.21712,0,0.279792
demand,consume:cassava:PSE,-0.248395,0,0.325936
demand,consume:cassava:RWA,-0.239831,0,0.332693
demand,consume:cassava:SAU,-0.248523,0,0.324232
demand,consume:cassava:SDN,-0.2496,0,0.325309
demand,consume:cassava:SEN,-0.217412,0,0.309892
demand,consume:cassava:SLB,-0.255927,0,0.325087
demand,consume:cassava:SLE,-0.220799,0,0.317795
demand,consume:cassava:SLV,-0.245534,0,0.310954
demand,consume:cassava:SOM,-0.249463,0,0.325173
demand,consume:cassava:SRB,-0.243797,0,0.335103
demand,consume:cassava:SSD,-0.23109,0,0.323952
demand,consume:cassava:STP,-0.243595,0,0.336458
demand,consume:cassava:SUR,-0.240886,0,0.306306
demand,consume:cassava:SVN,-0.244854,0,0.336159
demand,consume:cassava:SWZ,-0.240652,0,0.332805
demand,consume:cassava:TCD,-0.244781,0,0.337643
demand,consume:cassava:TGO,-0.217507,0,0.310112
demand,consume:cassava:THA,-0.216752,0,0.284658
demand,consume:cassava:TLS,-0.236611,0,0.305771
demand,consume:cassava:TTO,-0.236679,0,0.302099
demand,consume:cassava:TWN,-0.241193,0,0.306486
demand,consume:cassava:TZA,-0.243167,0,0.33603
demand,consume:cassava:UGA,-0.240423,0,0.333285
demand,consume:cassava:URY,-0.217927,0,0.288241
demand,consume:cassava:USA,-0.261681,0,0.327101
demand,consume:cassava:VEN,-0.238576,0,0.303996
demand,consume:cassava:VNM,-0.217236,0,0.285788
demand,consume:cassava:VUT,-0.25348,0,0.32264
demand,consume:cassava:ZMB,-0.24083,0,0.332983
demand,consume:cassava:ZWE,-0.235564,0,0.330007
demand,consume:chickpea:AFG,-0.204169,0,0.52401
demand,consume:chickpea:AGO,-0.16532,0,0.505788
demand,consume:chickpea:ALB,-0.173344,0,0.514483
demand,consume:chickpea:ARE,-0.200489,0,0.547335
demand,consume:chickpea:ARG,-0.12717,0,0.491505
demand,consume:chickpea:ARM,-0.192166,0,0.533348
demand,consume:chickpea:ASM,-0.186064,0,0.550399
demand,consume:chickpea:ATG,-0.15365,0,0.523766
demand,consume:chickpea:AUS,-0.173372,0,0.495577
demand,consume:chickpea:AUT,-0.173268,0,0.514407
demand,consume:chickpea:AZE,-0.18355,0,0.524732
demand,consume:chickpea:BEL,-0.170976,0,0.515341
demand,consume:chickpea:BGD,-0.216447,0,0.538652
demand,consume:chickpea:BGR,-0.172726,0,0.513865
demand,consume:chickpea:BHS,-0.162982,0,0.533122
demand,consume:chickpea:BIH,-0.174543,0,0.519042
demand,consume:chickpea:BLR,-0.171008,0,0.512147
demand,consume:chickpea:BLZ,-0.154084,0,0.524223
demand,consume:chickpea:BOL,-0.141057,0,0.511173
demand,consume:chickpea:BRA,-0.13135,0,0.501466
demand,consume:chickpea:BRB,-0.151445,0,0.521561
demand,consume:chickpea:BRN,-0.206204,0,0.52975
demand,consume:chickpea:BTN,-0.218134,0,0.540338
demand,consume:chickpea:BWA,-0.179089,0,0.519557
demand,consume:chickpea:CAF,-0.182107,0,0.528953
demand,consume:chickpea:CAN,-0.168247,0,0.538363
demand,consume:chickpea:CHE,-0.161856,0,0.506221
demand,consume:chickpea:CHL,-0.133589,0,0.497924
demand,consume:chickpea:CHN,-0.224464,0,0.546668
demand,consume:chickpea:CIV,-0.16361,0,0.517321
demand,consume:chickpea:COG,-0.173922,0,0.520768
demand,consume:chickpea:COL,-0.155959,0,0.526075
demand,consume:chickpea:COM,-0.182213,0,0.522681
demand,consume:chickpea:CPV,-0.176814,0,0.52366
demand,consume:chickpea:CRI,-0.160844,0,0.530984
demand,consume:chickpea:CUB,-0.160948,0,0.531088
demand,consume:chickpea:CYP,-0.192018,0,0.5332
demand,consume:chickpea:CZE,-0.173568,0,0.514707
demand,consume:chickpea:DEU,-0.170988,0,0.512127
demand,consume:chickpea:DJI,-0.19501,0,0.541856
demand,consume:chickpea:DNK,-0.16982,0,0.510959
demand,consume:chickpea:DOM,-0.156,0,0.526116
demand,consume:chickpea:DZA,-0.175723,0,0.520088
demand,consume:chickpea:ECU,-0.146168,0,0.516284
demand,consume:chickpea:EGY,-0.19578,0,0.536962
demand,consume:chickpea:ERI,-0.194581,0,0.541427
demand,consume:chickpea:ESP,-0.164265,0,0.513518
demand,consume:chickpea:EST,-0.170438,0,0.511577
demand,consume:chickpea:ETH,-0.197433,0,0.544279
demand,consume:chickpea:FIN,-0.168681,0,0.50982
demand,consume:chickpea:FJI,-0.215898,0,0.538103
demand,consume:chickpea:FRA,-0.16458,0,0.508945
demand,consume:chickpea:GAB,-0.184151,0,0.530997
demand,consume:chickpea:GBR,-0.161904,0,0.506269
demand,consume:chickpea:GEO,-0.184167,0,0.525349
demand,consume:chickpea:GIN,-0.170168,0,0.517014
demand,consume:chickpea:GNQ,-0.184787,0,0.531633
demand,consume:chickpea:GRC,-0.171898,0,0.513037
demand,consume:chickpea:GRD,-0.150264,0,0.52038
demand,consume:chickpea:GTM,-0.153272,0,0.530081
demand,consume:chickpea:GUF,-0.155501,0,0.525617
demand,consume:chickpea:HRV,-0.174249,0,0.519336
demand,consume:chickpea:HUN,-0.175995,0,0.517135
demand,consume:chickpea:IDN,-0.179763,0,0.513523
demand,consume:chickpea:IND,-0.216934,0,0.539139
demand,consume:chickpea:IRL,-0.162162,0,0.505229
demand,consume:chickpea:IRN,-0.192671,0,0.512512
demand,consume:chickpea:IRQ,-0.190707,0,0.531889
demand,consume:chickpea:ISL,-0.179385,0,0.52375
demand,consume:chickpea:ISR,-0.191745,0,0.532927
demand,consume:chickpea:ITA,-0.180718,0,0.521858
demand,consume:chickpea:JOR,-0.191201,0,0.532383
demand,consume:chickpea:JPN,-0.20619,0,0.528395
demand,consume:chickpea:KAZ,-0.196614,0,0.516455
demand,consume:chickpea:KEN,-0.185941,0,0.532787
demand,consume:chickpea:KGZ,-0.195342,0,0.515182
demand,consume:chickpea:KHM,-0.1982,0,0.521746
demand,consume:chickpea:KOR,-0.224749,0,0.546954
demand,consume:chickpea:LAO,-0.205678,0,0.529224
demand,consume:chickpea:LBN,-0.190624,0,0.531806
demand,consume:chickpea:LBR,-0.171678,0,0.518524
demand,consume:chickpea:LBY,-0.18726,0,0.5284
demand,consume:chickpea:LSO,-0.167764,0,0.521479
demand,consume:chickpea:LTU,-0.171966,0,0.513105
demand,consume:chickpea:LUX,-0.162177,0,0.506542
demand,consume:chickpea:LVA,-0.171184,0,0.512323
demand,consume:chickpea:MAR,-0.173873,0,0.518238
demand,consume:chickpea:MDA,-0.171685,0,0.512825
demand,consume:chickpea:MEX,-0.167322,0,0.537462
demand,consume:chickpea:MKD,-0.173404,0,0.514543
demand,consume:chickpea:MLT,-0.182569,0,0.523708
demand,consume:chickpea:MMR,-0.207958,0,0.541376
demand,consume:chickpea:MNE,-0.174179,0,0.515318
demand,consume:chickpea:MNG,-0.210719,0,0.532924
demand,consume:chickpea:MUS,-0.187727,0,0.528195
demand,consume:chickpea:MWI,-0.178727,0,0.519195
demand,consume:chickpea:MYS,-0.194991,0,0.529448
demand,consume:chickpea:NAM,-0.182382,0,0.52285
demand,consume:chickpea:NER,-0.175483,0,0.522329
demand,consume:chickpea:NLD,-0.171814,0,0.516179
demand,consume:chickpea:NOR,-0.183658,0,0.524797
demand,consume:chickpea:NPL,-0.218051,0,0.540256
demand,consume:chickpea:NZL,-0.192804,0,0.515009
demand,consume:chickpea:OMN,-0.20004,0,0.546886
demand,consume:chickpea:PAK,-0.20705,0,0.526891
demand,consume:chickpea:PAN,-0.162228,0,0.532367
demand,consume:chickpea:PER,-0.142518,0,0.512634
demand,consume:chickpea:PNG,-0.219026,0,0.541231
demand,consume:chickpea:POL,-0.173884,0,0.515023
demand,consume:chickpea:PRI,-0.154606,0,0.524722
demand,consume:chickpea:PRT,-0.171303,0,0.515668
demand,consume:chickpea:PRY,-0.123027,0,0.487363
demand,consume:chickpea:PSE,-0.191495,0,0.532677
demand,consume:chickpea:ROU,-0.173455,0,0.514594
demand,consume:chickpea:RUS,-0.204362,0,0.526567
demand,consume:chickpea:SAU,-0.197985,0,0.544831
demand,consume:chickpea:SDN,-0.185692,0,0.546051
demand,consume:chickpea:SLB,-0.214159,0,0.536364
demand,consume:chickpea:SLE,-0.171276,0,0.518122
demand,consume:chickpea:SLV,-0.15355,0,0.523689
demand,consume:chickpea:SOM,-0.199051,0,0.545897
demand,consume:chickpea:SSD,-0.183852,0,0.530698
demand,consume:chickpea:STP,-0.18668,0,0.533526
demand,consume:chickpea:SUR,-0.154424,0,0.52454
demand,consume:chickpea:SVK,-0.175366,0,0.516506
demand,consume:chickpea:SVN,-0.173616,0,0.514755
demand,consume:chickpea:SWE,-0.169859,0,0.510998
demand,consume:chickpea:SYR,-0.189145,0,0.530327
demand,consume:chickpea:TCD,-0.168351,0,0.534869
demand,consume:chickpea:TGO,-0.171508,0,0.518354
demand,consume:chickpea:THA,-0.205179,0,0.528725
demand,consume:chickpea:TJK,-0.196864,0,0.516704
demand,consume:chickpea:TLS,-0.182615,0,0.504819
demand,consume:chickpea:TUN,-0.159269,0,0.518514
demand,consume:chickpea:TUR,-0.185077,0,0.532836
demand,consume:chickpea:TWN,-0.20816,0,0.530365
demand,consume:chickpea:TZA,-0.170177,0,0.517023
demand,consume:chickpea:UGA,-0.183088,0,0.529934
demand,consume:chickpea:UKR,-0.170068,0,0.511207
demand,consume:chickpea:URY,-0.132594,0,0.496929
demand,consume:chickpea:USA,-0.17797,0,0.548086
demand,consume:chickpea:UZB,-0.19901,0,0.518851
demand,consume:chickpea:VEN,-0.151809,0,0.521925
demand,consume:chickpea:VNM,-0.196993,0,0.527446
demand,consume:chickpea:VUT,-0.211388,0,0.533593
demand,consume:chickpea:YEM,-0.194873,0,0.541719
demand,consume:chickpea:ZWE,-0.175683,0,0.516152
demand,consume:citrus:AFG,0.00202232,0,0.789622
demand,consume:citrus:AGO,-0.0104464,0,0.774717
demand,consume:citrus:ALB,-0.0122366,0,0.763459
demand,consume:citrus:ARE,-0.0136183,0,0.787786
demand,consume:citrus:ARG,-0.022992,0,0.735887
demand,consume:citrus:ASM,-0.0729792,0,0.785874
demand,consume:citrus:ATG,-0.050374,0,0.75858
demand,consume:citrus:AUS,-0.0103055,0,0.785711
demand,consume:citrus:AZE,-0.00172813,0,0.771304
demand,consume:citrus:BDI,-0.0194003,0,0.783671
demand,consume:citrus:BEN,-0.0317265,0,0.776967
demand,consume:citrus:BFA,-0.0295303,0,0.774771
demand,consume:citrus:BGD,0.00906055,0,0.770349
demand,consume:citrus:BHS,-0.0583148,0,0.768607
demand,consume:citrus:BIH,-0.0132542,0,0.767328
demand,consume:citrus:BLZ,-0.0507618,0,0.761054
demand,consume:citrus:BOL,-0.0396856,0,0.749998
demand,consume:citrus:BRA,-0.0314462,0,0.741759
demand,consume:citrus:BRB,-0.0485024,0,0.756709
demand,consume:citrus:BRN,0.00778779,0,0.76648
demand,consume:citrus:BTN,0.00762922,0,0.768918
demand,consume:citrus:BWA,-0.00674063,0,0.771011
demand,consume:citrus:CAF,-0.0186755,0,0.782946
demand,consume:citrus:CHL,-0.0204408,0,0.733336
demand,consume:citrus:CHN,0.0330592,0,0.758585
demand,consume:citrus:CIV,-0.0248633,0,0.770104
demand,consume:citrus:CMR,-0.0205825,0,0.784853
demand,consume:citrus:COD,-0.0129672,0,0.782
demand,consume:citrus:COG,-0.0189681,0,0.783239
demand,consume:citrus:COL,-0.0523336,0,0.76054
demand,consume:citrus:COM,-0.00939248,0,0.773663
demand,consume:citrus:CRI,-0.0493065,0,0.759599
demand,consume:citrus:CUB,-0.0565884,0,0.766881
demand,consume:citrus:CYP,-0.0089147,0,0.77849
demand,consume:citrus:DJI,-0.00896801,0,0.783136
demand,consume:citrus:DOM,-0.0523682,0,0.748611
demand,consume:citrus:DZA,-0.0313753,0,0.76466
demand,consume:citrus:ECU,-0.0440234,0,0.73648
demand,consume:citrus:EGY,-0.0121082,0,0.781684
demand,consume:citrus:ERI,-0.00860378,0,0.782772
demand,consume:citrus:ESP,-0.02165,0,0.754935
demand,consume:citrus:ETH,-0.0110245,0,0.785192
demand,consume:citrus:FJI,-0.0179423,0,0.797906
demand,consume:citrus:FRA,-0.0255315,0,0.758816
demand,consume:citrus:GAB,-0.020411,0,0.784681
demand,consume:citrus:GEO,-0.00225123,0,0.771827
demand,consume:citrus:GHA,-0.0244182,0,0.776375
demand,consume:citrus:GIN,-0.0251232,0,0.770364
demand,consume:citrus:GNB,-0.0319014,0,0.777142
demand,consume:citrus:GNQ,-0.0209501,0,0.785221
demand,consume:citrus:GRC,-0.011009,0,0.762231
demand,consume:citrus:GRD,-0.0474994,0,0.755706
demand,consume:citrus:GTM,-0.0500728,0,0.760365
demand,consume:citrus:GUF,-0.0519445,0,0.760151
demand,consume:citrus:GUY,-0.0499664,0,0.758173
demand,consume:citrus:HND,-0.0514799,0,0.761772
demand,consume:citrus:HRV,-0.0163552,0,0.767578
demand,consume:citrus:HTI,-0.0581243,0,0.768417
demand,consume:citrus:IDN,-0.00488129,0,0.780287
demand,consume:citrus:IND,0.00864749,0,0.775656
demand,consume:citrus:IRN,-0.000891418,0,0.792536
demand,consume:citrus:IRQ,-0.00780241,0,0.777378
demand,consume:citrus:ISL,-0.0344831,0,0.767768
demand,consume:citrus:ISR,-0.00294645,0,0.772522
demand,consume:citrus:ITA,-0.0108644,0,0.762087
demand,consume:citrus:JAM,-0.0560411,0,0.766333
demand,consume:citrus:JOR,-0.00822135,0,0.777797
demand,consume:citrus:JPN,0.0175494,0,0.774095
demand,consume:citrus:KAZ,0.00245518,0,0.789189
demand,consume:citrus:KEN,-0.0219302,0,0.773037
demand,consume:citrus:KGZ,0.00137513,0,0.790269
demand,consume:citrus:KHM,0.0107675,0,0.7635
demand,consume:citrus:KOR,0.0333017,0,0.758343
demand,consume:citrus:LAO,0.0171145,0,0.757153
demand,consume:citrus:LBN,-0.00389802,0,0.777307
demand,consume:citrus:LBR,-0.0317112,0,0.776952
demand,consume:citrus:LBY,-0.0240482,0,0.775271
demand,consume:citrus:LKA,0.00348528,0,0.764774
demand,consume:citrus:LSO,-0.00837192,0,0.772642
demand,consume:citrus:MAR,-0.0176435,0,0.76309
demand,consume:citrus:MDG,-0.00914853,0,0.773419
demand,consume:citrus:MEX,-0.0619984,0,0.7541
demand,consume:citrus:MLI,-0.0250196,0,0.77026
demand,consume:citrus:MLT,-0.0200664,0,0.771289
demand,consume:citrus:MNE,-0.0129454,0,0.767637
demand,consume:citrus:MNG,0.021393,0,0.770251
demand,consume:citrus:MOZ,-0.0047491,0,0.76902
demand,consume:citrus:MUS,-0.0140727,0,0.778343
demand,consume:citrus:MWI,-0.00643372,0,0.770704
demand,consume:citrus:MYS,0.00804386,0,0.766224
demand,consume:citrus:NAM,-0.00953596,0,0.773806
demand,consume:citrus:NGA,-0.0341224,0,0.779363
demand,consume:citrus:NIC,-0.050896,0,0.761188
demand,consume:citrus:NPL,0.00769909,0,0.776604
demand,consume:citrus:NZL,0.00165912,0,0.778304
demand,consume:citrus:OMN,-0.013237,0,0.774518
demand,consume:citrus:PAK,-0.000422982,0,0.792067
demand,consume:citrus:PAN,-0.0576742,0,0.758425
demand,consume:citrus:PER,-0.0292658,0,0.739578
demand,consume:citrus:PHL,0.00655747,0,0.755476
demand,consume:citrus:PNG,-0.0205971,0,0.800561
demand,consume:citrus:PRI,-0.0511851,0,0.759391
demand,consume:citrus:PRT,-0.0276237,0,0.760909
demand,consume:citrus:PRY,-0.0294052,0,0.7423
demand,consume:citrus:PSE,-0.00847097,0,0.778047
demand,consume:citrus:RUS,0.0159977,0,0.775647
demand,consume:citrus:RWA,-0.0189397,0,0.78321
demand,consume:citrus:SAU,-0.0114935,0,0.785661
demand,consume:citrus:SDN,-0.0125286,0,0.786696
demand,consume:citrus:SEN,-0.0237751,0,0.769016
demand,consume:citrus:SLE,-0.03137,0,0.77661
demand,consume:citrus:SLV,-0.0554977,0,0.76579
demand,consume:citrus:SOM,-0.00118978,0,0.775358
demand,consume:citrus:SSD,-0.020157,0,0.784428
demand,consume:citrus:STP,-0.0225574,0,0.786828
demand,consume:citrus:SUR,-0.0510308,0,0.759237
demand,consume:citrus:SWZ,-0.00654012,0,0.770811
demand,consume:citrus:SYR,-0.00647685,0,0.776052
demand,consume:citrus:TGO,-0.0239864,0,0.769227
demand,consume:citrus:THA,0.0166914,0,0.76561
demand,consume:citrus:TJK,0.00822291,0,0.783421
demand,consume:citrus:TLS,-0.00246085,0,0.777866
demand,consume:citrus:TTO,-0.0469876,0,0.755194
demand,consume:citrus:TUN,-0.0174094,0,0.763324
demand,consume:citrus:TUR,-0.00302344,0,0.772599
demand,consume:citrus:TWN,0.019221,0,0.772423
demand,consume:citrus:TZA,-0.0221462,0,0.786417
demand,consume:citrus:UGA,-0.0195085,0,0.783779
demand,consume:citrus:URY,-0.0212854,0,0.740491
demand,consume:citrus:USA,-0.0710157,0,0.781328
demand,consume:citrus:UZB,0.00640105,0,0.787156
demand,consume:citrus:VEN,-0.0488111,0,0.757017
demand,consume:citrus:VNM,0.0156056,0,0.764524
demand,consume:citrus:VUT,-0.0141144,0,0.794078
demand,consume:citrus:YEM,-0.00885208,0,0.78302
demand,consume:citrus:ZAF,0.00313675,0,0.761134
demand,consume:citrus:ZMB,-0.00671079,0,0.770981
demand,consume:citrus:ZWE,-0.00164988,0,0.76592
demand,consume:cocoa-powder:AFG,-0.0328635,0,1.87624
demand,consume:cocoa-powder:AGO,-0.0227409,0,1.86612
demand,consume:cocoa-powder:ALB,-0.0143527,0,1.85773
demand,consume:cocoa-powder:ARE,-0.0209867,0,1.86436
demand,consume:cocoa-powder:ARG,-0.0178224,0,1.8612
demand,consume:cocoa-powder:ARM,-0.0189328,0,1.86231
demand,consume:cocoa-powder:ASM,-0.0602019,0,1.90358
demand,consume:cocoa-powder:ATG,-0.0169085,0,1.86028
demand,consume:cocoa-powder:AUS,-0.0408535,0,1.88423
demand,consume:cocoa-powder:AUT,-0.014432,0,1.85781
demand,consume:cocoa-powder:AZE,-0.0199867,0,1.86336
demand,consume:cocoa-powder:BDI,-0.00286035,0,1.84624
demand,consume:cocoa-powder:BEL,-0.0102655,0,1.85364
demand,consume:cocoa-powder:BEN,0.00892601,0,1.83445
demand,consume:cocoa-powder:BFA,0.0116142,0,1.83176
demand,consume:cocoa-powder:BGD,-0.0376491,0,1.88103
demand,consume:cocoa-powder:BGR,-0.0149948,0,1.85837
demand,consume:cocoa-powder:BHS,-0.0291813,0,1.87256
demand,consume:cocoa-powder:BIH,-0.0131071,0,1.85648
demand,consume:cocoa-powder:BLR,-0.01678,0,1.86016
demand,consume:cocoa-powder:BLZ,-0.0251787,0,1.86331
demand,consume:cocoa-powder:BOL,-0.00640381,0,1.84978
demand,consume:cocoa-powder:BRA,0.00368119,0,1.84863
demand,consume:cocoa-powder:BRB,-0.0146177,0,1.85799
demand,consume:cocoa-powder:BRN,-0.0510727,0,1.89445
demand,consume:cocoa-powder:BTN,-0.039401,0,1.88278
demand,consume:cocoa-powder:BWA,-0.018205,0,1.86158
demand,consume:cocoa-powder:CAF,-0.00197319,0,1.84535
